Unnamed: 0,life_expectancy,male_life_expectancy,female_life_expectancy,healthcare_spending,GDP_per_capita,obesity_prevalence,carbon_emissions,schooling,physicians,sanitation_mortality_rate,urban_population,rural_population,sanitation_population_perct,unemployment_perct,mobile_cell_subs,GINI_index
12882,75.274,74.095,76.84,1546.32202148,18944.8573497597,65.2,14.2039941396935,30.8021106719971,2.0626,,81.649,18.351,44.55354762,5.07999992370605,131.2079923,
12883,75.431,74.334,76.932,2142.34716797,15064.6312807243,65.8,14.2723246756497,31.560489654541,2.076,,81.867,18.133,45.76492703,5.38000011444092,157.5083371,
12884,75.763,74.519,77.572,1879.73681641,17958.9489913952,66.4,15.1683354356939,36.6267700195313,2.4074,,82.084,17.916,46.97630645,5.55000019073486,175.3178957,
12885,76.234,75.124,77.833,2083.54101563,22262.6136629624,66.9,15.3816070777772,40.4156494140625,2.4607,,82.302,17.698,48.18768586,5.76999998092651,179.0988641,
12886,76.461,75.33,78.084,2305.86083984,23878.5852917443,67.5,15.9781098960783,46.675479888916,2.453,,82.52,17.48,49.39906528,5.51999998092651,171.9576466,
12887,76.626,75.487,78.254,2496.68798828,23716.2606159022,68.1,15.9838012680912,52.2361297607422,,,82.74,17.26,50.61044469,5.59999990463257,168.6778476,
12888,76.757,75.611,78.393,2913.33203125,23543.5663423802,68.6,16.8252305089881,58.2967300415039,2.5654,,82.96,17.04,51.82182411,5.71999979019165,164.1527601,
12889,76.918,75.766,78.555,2915.86181641,19977.7946924217,69.1,17.2577900954351,61.0563507080078,,,83.18,16.82,53.03320352,5.59999990463257,161.21011,
12890,77.064,75.861,78.716,2654.3046875,19300.0500059245,69.7,16.7951114971465,67.3355102539063,2.3776,0.1,83.401,16.599,54.24458293,5.59999990463257,143.4406683,
12891,77.16,75.917,78.796,2962.58422852,20138.1463328409,,15.9409254096253,69.6983184814453,2.5366,,83.622,16.378,55.45596235,5.8899998664856,117.5995716,
12892,77.212,75.921,78.911,2802.49780273,23318.7381671416,,14.8854312069014,68.0398864746094,2.6117,,83.844,16.156,56.60731319,6.03000020980835,117.9691219,
12893,77.304,76.07,78.909,2789.55981445,22430.238229402,,14.6195533262224,70.90087890625,2.7528,,84.065,15.935,57.84887229,5.6399998664856,115.2711969,
12894,76.239,74.966,77.992,,19539.5658107346,,,70.6319808959961,2.7384,,84.287,15.713,59.11357539,7.44999980926514,120.052537,
12895,,,,,23185.8707917797,,,71.4096374511719,,,84.508,15.492,,6.69199991226196,126.3611144,
12896,39.878,39.763,39.973,,306.641643443704,,,,0.044,,23.0,77.0,,,0.0,
12897,39.917,39.791,40.022,,314.508308857871,,,,,,23.645,76.355,,,,
12898,39.856,39.793,39.899,,313.402064922397,,,,,,24.303,75.697,,,,
12899,39.882,39.696,40.047,,314.989305805916,,,,,,24.973,75.027,,,,
12900,39.885,39.672,40.078,,324.43674402258,,,,,,25.657,74.343,,,,
12901,39.838,39.708,39.948,,320.896003434704,,,,0.051,,26.351,73.649,,,0.0,
12902,39.961,39.741,40.162,,321.20306568017,,,,,,27.057,72.943,,,,
12903,40.083,39.895,40.252,,311.7863438059,,,,,,27.776,72.224,,,,
12904,40.268,40.102,40.416,,317.992536581544,,,,,,28.507,71.493,,,,
12905,40.459,40.313,40.587,,293.627967091093,,,,,,29.247,70.753,,,,
12906,40.825,40.558,41.081,,297.043010900479,,,,0.063,,30.0,70.0,,,0.0,
12907,41.219,40.897,41.534,,297.769096907193,,,1.38652002811432,,,30.72,69.28,,,,
12908,41.753,41.413,42.088,,349.816352296121,,,1.49601995944977,,,31.451,68.549,,,,
12909,42.557,42.188,42.924,,390.48265287274,,,,,,32.189,67.811,,,,
12910,43.211,42.748,43.682,,427.437385201952,,,,,,32.937,67.063,,,,
12911,44.099,43.543,44.67,,560.703672698924,10.7,,,0.061,,33.693,66.307,,,0.0,
12912,45.098,44.423,45.798,,553.883382577206,11.1,,,,,34.372,65.628,,,0.0,
12913,46.152,45.333,47.008,,553.481899608247,11.4,,2.0032799243927,,,34.718,65.282,,,0.0,
12914,47.197,46.221,48.221,,603.758235554844,11.8,,2.08578991889954,,,35.067,64.933,,,0.0,
12915,48.196,47.102,49.347,,734.099695289379,12.2,,,,,35.417,64.583,,,0.0,
12916,49.142,47.913,50.438,,790.710188136715,12.5,,2.64473009109497,,,35.769,64.231,,,0.0,
12917,49.85,48.513,51.256,,699.909735945838,12.9,,2.84323000907898,0.079,,36.122,63.878,,,0.0,
12918,50.564,49.187,52.009,,668.057421779765,13.2,,2.58049011230469,0.077,,36.476,63.524,,,0.0,
12919,51.153,49.655,52.726,,578.326204024121,13.6,,2.69477009773254,,,36.832,63.168,,,0.0,
12920,52.015,50.366,53.749,,549.554481531293,14.0,,2.30048990249634,,,37.191,62.809,,,0.0,
12921,52.758,51.027,54.576,,585.664372648338,14.3,,2.35443997383118,,,37.549,62.451,,,0.0,
12922,53.928,52.076,55.873,,803.484712939025,14.7,,2.49727988243103,,,37.909,62.091,,,0.0,
12923,54.819,52.936,56.793,,938.85749874427,15.1,,,,,38.271,61.729,,,0.0,
12924,55.774,53.716,57.937,,902.269921889683,15.5,,,,,38.613,61.387,,,0.0,
12925,56.438,54.291,58.696,,869.459904649698,15.9,,,,,38.755,61.245,,,0.0,
12926,56.948,54.75,59.256,,980.754518831175,16.2,0.309182549206137,,0.055,,38.896,61.104,,,0.0,
12927,57.139,55.045,59.321,,935.638419070911,16.6,0.300478870467686,,,,39.038,60.962,,5.60799980163574,0.0,54.1
12928,57.112,55.079,59.221,,974.331209313903,17.0,0.322276692974644,3.22357988357544,0.068,,39.18,60.82,,5.63100004196167,0.0,
12929,56.996,55.041,59.013,,898.912932377486,17.4,0.306226362771366,,,,39.321,60.679,,5.63000011444092,0.0,
12930,56.955,55.176,58.772,,598.145414485251,17.8,0.310086839760071,,0.096,,39.464,60.536,,5.65399980545044,0.001164311,41.4
12931,56.839,55.148,58.554,,732.836411183788,18.2,0.319715277328098,,0.075,,39.606,60.394,,5.55499982833862,0.001413234,
12932,56.672,55.089,58.266,,741.7617081824,18.7,0.331319671127345,,0.093,,39.749,60.251,,5.61600017547607,0.01596667,
12933,56.591,54.979,58.21,,667.453174104473,19.1,0.35463582491331,3.31096005439758,0.093,,39.891,60.109,,5.59700012207031,0.076694149,
12934,56.418,54.908,57.922,,702.433663023714,19.5,0.388704841945053,,0.095,,40.034,59.966,,5.54699993133545,0.296786944,
12935,56.609,55.348,57.846,,695.552138244528,20.0,0.417784803689673,3.43743991851807,,,40.177,59.823,,5.53999996185303,0.92713411,
12936,56.943,55.758,58.097,67.52839661,619.642103457883,20.4,0.41837179794868,,,,40.32,59.68,13.95497187,5.58199977874756,2.578767773,
12937,57.564,56.36,58.73,76.16204834,654.840721107221,20.9,0.448781231928631,,,,40.464,59.536,14.2940866,5.57399988174438,3.036930771,41.2
12938,58.231,57.165,59.251,80.04840088,688.187506318628,21.3,0.449859779657699,,,,40.607,59.393,14.63925679,5.65000009536743,5.436123348,
12939,59.122,57.857,60.338,90.02334595,840.358291714899,21.8,0.43030313382583,,,,40.898,59.102,14.9868961,6.64099979400635,7.498420624,
12940,60.027,58.86,61.136,99.64481354,941.873849623517,22.3,0.503799938374293,4.93900012969971,0.0549,,41.306,58.694,15.33464364,7.75799989700317,10.48085228,
12941,60.915,59.694,62.072,85.8663559,1003.18712262818,22.7,0.516673102417269,5.42219018936157,,,41.714,58.286,15.68024181,8.86499977111816,15.76541839,39.2
12942,61.75,60.451,62.979,89.37135315,1038.57914167312,23.2,0.494522666375698,5.58047008514404,,,42.124,57.876,16.02363923,10.0299997329712,26.48069595,
12943,62.543,61.14,63.87,84.40317535,1210.16754334065,23.7,0.536152719238271,6.22203016281128,,,42.535,57.465,16.36475968,10.0729999542236,31.3978306,
12944,63.242,61.755,64.647,90.6153717,1419.5310337412,24.2,0.542410390664381,7.83200979232788,0.0617,,42.947,57.053,16.7035364,10.1040000915527,45.39008866,
12945,63.923,62.236,65.524,99.31602478,1323.97129064347,24.7,0.546944175064606,7.93812990188599,,,43.359,56.641,17.03991637,10.1940002441406,56.59267039,
12946,64.615,62.805,66.334,106.5195694,1286.60486765972,25.2,0.561048070470217,7.5914101600647,,,43.773,56.227,17.67660035,10.2329998016357,66.58927184,
12947,65.262,63.255,67.174,112.49796295,1383.53919282968,25.7,0.587920994266907,9.97259044647217,,,44.188,55.812,18.32118637,10.3599996566772,72.63867013,40.3
12948,65.457,63.357,67.456,116.88769531,1334.72601460415,26.2,0.563036112174718,10.0767002105713,,,44.603,55.397,18.97369368,9.40999984741211,86.68977306,
12949,66.072,63.803,68.236,120.27575684,1391.53225722225,26.8,0.58916268942991,10.3539304733276,0.3179,,45.019,54.981,19.63411955,8.58899974822998,96.60334847,
12950,66.452,64.367,68.411,124.43912506,1417.0950735747,27.3,0.613443862141352,10.7112598419189,,,45.436,54.564,20.3024708,7.625,102.9306512,
12951,66.879,64.549,69.085,130.22137451,1238.12639559545,27.8,0.647108026978277,10.752140045166,0.2074,,45.862,54.138,20.97874665,6.76000022888184,104.2023505,
12952,67.497,65.073,69.787,131.05897522,1290.75000394091,28.4,0.686716537411266,10.9074001312256,0.077,23.9,46.296,53.704,21.66300532,4.46000003814697,102.9497559,
12953,67.75,65.295,70.066,128.06257629,1385.19933288437,,0.646532129758921,11.5130100250244,0.0691,,46.74,53.26,22.35530807,4.07999992370605,103.9621401,
12954,68.097,65.78,70.258,143.17286682,1484.2396733777,,0.653615395452763,12.7625904083252,,,47.192,52.808,23.05570889,3.5699999332428,106.3244864,38.1
12955,68.526,65.947,70.954,144.80397034,1462.35433280275,,0.663717595132331,13.1359395980835,0.0881,,47.653,52.347,23.76426935,2.85999989509583,111.7482578,
12956,68.006,65.587,70.271,,1490.20313694645,,,14.0341100692749,,,48.122,51.878,24.12373836,3.5090000629425,116.079391,
12957,,,,,1636.89320864296,,,15.6258897781372,,,48.6,51.4,,3.49799990653992,117.676782,
12958,,,,,,,,,,,29.064,70.936,,,,
12959,,,,,,,,,,,30.052,69.948,,,,
12960,,,,,,,,,,,31.062,68.938,,,,
12961,,,,,,,,,,,32.091,67.909,,,,
12962,,,,,,,,,,,33.14,66.86,,,,
12963,,,,,,,,,,,34.202,65.798,,,,
12964,,,,,,,,,,,35.282,64.718,,,,
12965,,,,,,,,,,,36.377,63.623,,,,
12966,,,,,,,,,,,37.488,62.512,,,,
12967,,,,,,,,,,,38.609,61.391,,,,
12968,,,,,,,,,,,39.744,60.256,,,,
12969,,,,,,,,,,,40.749,59.251,,,,
12970,,,,,,,,,,,41.341,58.659,,,,
12971,,,,,,,,,,,41.933,58.067,,,,
12972,,,,,,,,,,,42.53,57.47,,,,
12973,,,,,,35.8,,,,,43.128,56.872,,,,
12974,,,,,,36.5,,,,,43.729,56.271,,,,
12975,,,,,,37.1,,,,,44.33,55.67,,,,
12976,,,,,,37.7,,,,,44.934,55.066,,,,
12977,,,,,,38.3,,,,,45.539,54.461,,,,
12978,,,,,,38.9,,,,,46.146,53.854,,,,
12979,,,,,,39.5,,,,,46.703,53.297,,,,
12980,,,,,,40.1,,,,,47.112,52.888,,,,
12981,,,,,,40.6,,,,,47.521,52.479,,,,
12982,,,,,,41.2,,,,,47.932,52.068,,,,
12983,,,,,,41.8,,,,,48.341,51.659,,,,
12984,,,,,,42.3,,,,,48.751,51.249,,,,
12985,,,,,,42.8,,,,,49.161,50.839,,,,
12986,,,,,,43.3,,,,,49.573,50.427,,,,
12987,,,,,,43.9,,,,,49.982,50.018,,,,
12988,,,,,,44.4,8.16108621144213,,,,50.393,49.607,,,,
12989,71.4878048780488,69.0,74.1,,,44.9,6.87236723824048,,,,50.756,49.244,,13.3730001449585,,
12990,,,,,,45.4,6.27613640049257,,,,50.981,49.019,,12.9519996643066,,
12991,,,,,,45.9,5.54855131767054,,,,51.204,48.796,,12.8249998092651,,
12992,,,,,,46.3,5.02932328192693,,,,51.428,48.572,,13.4219999313354,,
12993,,,,,2207.4505980581,46.8,5.84234941393564,,,,51.651,48.349,,13.3999996185303,,
12994,,,,,2864.0847269944,47.3,6.78017809355307,,,,51.875,48.125,,13.1999998092651,,
12995,72.0390243902439,69.6,74.6,,3380.04141638289,47.8,7.41262325905045,,,,52.098,47.902,,13.8000001907349,,
12996,,,,,2571.17271041453,48.3,7.42757584987338,,,,52.322,47.678,,13.6999998092651,,
12997,,,,,2571.30403953333,48.8,5.30608385416107,,,,52.545,47.455,,13.6999998092651,,
12998,71.5829268292683,68.9,74.4,371.95291138,914.785719885861,49.3,5.85257783502782,,,,52.769,47.231,22.76739432,12.6000003814697,,
12999,72.2341463414634,69.6,75.0,421.31188965,1727.28119565526,49.7,5.99725485654366,37.7618789672852,,,52.992,47.008,22.40871639,12.8000001907349,,
13000,72.2853658536585,69.7,75.0,548.12463379,2283.84668494941,50.2,6.48033872655275,35.6637191772461,,,53.215,46.785,22.05312151,13.8000001907349,,
13001,72.4365853658537,69.9,75.1,584.78936768,3005.42635224484,50.7,6.97137452453675,39.6133613586426,2.2114,,53.437,46.563,21.7007764,15.1999998092651,,
13002,72.6829268292683,70.0,75.5,664.41033936,3502.80292389567,51.3,7.55042383191471,40.9337997436523,2.2693,,53.661,46.339,21.35118582,18.5,51.17181283,
13003,72.8341463414634,70.2,75.6,759.03643799,3720.47915467431,51.8,6.81246772030001,44.205249786377,2.2609,,53.883,46.117,20.9923978,20.8500003814697,73.72001754,
13004,73.3853658536585,70.8,76.1,864.37585449,4382.61727851692,52.3,7.15233148629301,46.819580078125,2.2858,,54.105,45.895,20.71626171,20.8500003814697,89.37585492,
13005,73.6317073170732,70.9,76.5,1050.00158691,5848.47640545105,52.8,6.97140802590783,47.9930000305176,2.3447,,54.328,45.672,20.44313655,18.0599994659424,114.2961107,
13006,73.8853658536585,71.3,76.6,1195.34326172,7101.04014116862,53.3,6.77938732068973,48.6653785705566,2.4215,,54.55,45.45,20.17332053,13.6999998092651,130.6946168,
13007,73.9853658536585,71.4,76.7,1170.05639648,6169.11419477823,53.8,6.40229949128352,49.8496704101563,2.4467,,54.772,45.228,19.90669626,16.1399993896484,135.3233088,
13008,74.3365853658537,71.8,77.0,1217.71972656,5735.42285659849,54.3,6.45963270803187,49.0827217102051,2.482,,54.993,45.007,19.6433945,19.2199993133545,136.0150378,
13009,74.5365853658537,72.0,77.2,1249.85046387,6809.15980400146,54.8,7.08173879597671,51.5937690734863,2.5003,,55.215,44.785,19.38878773,22.9699993133545,141.0434365,
13010,74.8365853658537,72.3,77.5,1296.61962891,6015.94522756969,55.2,6.3605377349801,53.5000305175781,2.4961,,55.356,44.644,19.19874028,24.0,127.1991843,39.9
13011,75.1853658536585,72.6,77.9,1359.00732422,6755.07367461629,55.7,6.48648031899791,56.3808784484863,2.4945,,55.469,44.531,19.01331061,22.1499996185303,128.668141,39.5
13012,75.3365853658537,72.8,78.0,1352.35632324,6600.05680854589,56.2,5.46379410085142,58.0549697875977,2.4611,,55.583,44.417,18.82964332,19.2199993133545,131.3531175,40.5
13013,75.2878048780488,72.8,77.9,1312.15490723,5588.98072768556,56.7,6.39711758895163,58.2876892089844,2.4603,,55.696,44.304,18.6479067,17.6599998474121,129.3835881,40.5
13014,75.6878048780488,73.2,78.3,1337.99523926,5765.20076202711,57.1,6.60496913174049,62.1369705200195,,0.7,55.81,44.19,18.46798096,15.2600002288818,129.1774948,38.8
13015,75.5390243902439,73.1,78.1,1366.07397461,6292.54362926707,,6.7427656495243,66.4867401123047,,,55.942,44.058,18.28920415,13.4799995422363,123.1427546,36.2
13016,75.890243902439,73.5,78.4,1556.73400879,7252.40185773992,,6.60641804520422,67.1586608886719,,,56.092,43.908,18.10589629,12.7299995422363,121.0748239,35.0
13017,75.9365853658537,73.4,78.6,1686.06933594,7417.20364852201,,6.61604693907974,67.7898406982422,,,56.26,43.74,18.22948719,10.3900003433228,122.0477413,34.5
13018,74.2292682926829,71.4,77.2,,7733.80286920471,,,68.1431121826172,,,56.446,43.554,18.3538438,9.01000022888184,120.2168595,
13019,,,,,9230.17831602601,,,69.1800231933594,,,56.651,43.349,,10.0600004196167,123.7205974,
13020,,,,,288.057842014677,,,,0.312,,27.673,72.327,,,0.0,
13021,,,,,270.279362820574,,,,,,28.717,71.283,,,,
13022,,,,,287.044788426874,,,,,,29.786,70.214,,,,
13023,,,,,308.19526439697,,,,,,30.877,69.123,,,,
13024,,,,,332.305003111975,,,,,,31.991,68.009,,,,
13025,,,,,328.484900958875,,,,,,33.123,66.877,,,0.0,
13026,,,,,337.646246557856,,,,,,34.277,65.723,,,,
13027,,,,,333.233812466557,,,,,,35.449,64.551,,,,
13028,,,,,314.351064841473,,,,,,36.641,63.359,,,,
13029,,,,,314.179852817028,,,,,,37.846,62.154,,,,
13030,,,,,343.881182121191,,,,0.224,,39.068,60.932,,,0.0,
13031,,,,,401.608039515583,,,,,,40.337,59.663,,,,
13032,,,,,546.951061288794,,,,,,41.802,58.198,,,,
13033,,,,,648.53192405897,,,,,,43.277,56.723,,,,
13034,,,,,744.506941901819,,,,,,44.767,55.233,,,,
13035,,,,,806.23264447194,16.7,,,0.218,,46.266,53.734,,,0.0,
13036,,,,,814.474737986674,17.4,,,,,47.774,52.226,,,0.0,
13037,,,,,1044.35306798524,18.0,,,,,49.282,50.718,,,0.0,
13038,,,,,1376.54657947199,18.6,,,,,49.396,50.604,,,0.0,
13039,,,,,2030.13590345467,19.2,,,,,49.381,50.619,,,0.0,
13040,69.5975609756098,65.5,73.9,,2329.35335798995,19.7,,,,,49.366,50.634,,,0.0,
13041,70.1878048780488,67.7,72.8,,2419.03441901133,20.3,,,,,49.352,50.648,,,0.0,
13042,69.3243902439024,64.3,74.6,,2296.30772927437,20.8,,,,,49.337,50.663,,,0.0,
13043,70.3829268292683,65.7,75.3,,2280.45155062171,21.3,,,0.407,,49.322,50.678,,,0.0,
13044,69.5536585365854,65.7,73.6,,2338.07565218555,21.7,,,,,49.307,50.693,,,0.0,
13045,69.6975609756098,63.6,76.1,,2588.55280379525,22.1,,,0.445,,49.292,50.708,,,0.0,
13046,68.6560975609756,64.9,72.6,,3165.94503803531,22.6,,,,,49.277,50.723,,,0.0,
13047,68.2365853658537,63.7,73.0,,3638.98801125089,23.0,,,,,49.262,50.738,,,0.0,
13048,68.7024390243902,64.8,72.8,,4128.1182318366,23.4,,,,,49.247,50.753,,,0.0,
13049,67.9707317073171,62.8,73.4,,4407.20093965686,23.8,,,,,49.25,50.75,,,0.0,
13050,68.1073170731707,62.4,74.1,,5302.84372714198,24.2,2.15805602313436,,,,49.27,50.73,,,0.0,
13051,70.7121951219512,65.2,76.5,,5314.66312816659,24.6,2.41343573872429,,,,49.307,50.693,,,0.0,
13052,71.2146341463415,65.8,76.9,,6128.44556922114,25.0,2.54370221726043,,,,49.362,50.638,,,0.0,
13053,69.4682926829268,64.2,75.0,,6559.12999396324,25.4,2.62964859590605,,1.027,,49.435,50.565,,,0.0,
13054,70.7292682926829,65.9,75.8,,6555.5044074812,25.8,2.82999797857287,,,,49.525,50.475,,,0.0,
13055,72.4829268292683,65.8,79.5,,6748.93110885887,26.2,2.65590141293955,,,,49.633,50.367,,,0.066903057,
13056,71.5609756097561,66.0,77.4,,6583.20101813288,26.7,3.14066241804834,,1.324,,49.758,50.242,,,1.380542687,
13057,71.2121951219512,65.7,77.0,,7280.98962117856,27.1,3.62136085567584,,,,49.901,50.099,,,2.936065124,
13058,71.7463414634146,67.6,76.1,,7715.91814709341,27.6,3.67805595718236,,,,50.061,49.939,,,6.68263288,
13059,72.6682926829268,67.4,78.2,,7747.61215872072,28.0,3.85524188533764,,,,50.238,49.762,,,20.69691627,
13060,72.7780487804878,67.9,77.9,659.05535889,7578.85105298845,28.5,3.57446598710727,,,,50.433,49.567,,,32.4269298,
13061,73.2536585365854,67.4,79.4,757.19055176,7663.13708026446,29.0,3.94078963572326,,,,50.646,49.354,,,45.14164062,
13062,71.0878048780488,66.6,75.8,644.81304932,8331.2619970042,29.4,4.18045213429447,,,,50.876,49.124,,,54.26346245,
13063,71.0292682926829,66.2,76.1,711.7543335,8524.96123557779,29.9,4.10722271507084,,,,51.123,48.877,,,58.89199923,
13064,72.6609756097561,69.1,76.4,676.15228271,10176.6587120064,30.4,4.60745674727648,,1.3844,,51.388,48.612,,,64.17947447,
13065,72.1317073170732,67.4,77.1,717.74237061,11092.5107357824,30.9,4.58615939597417,,1.1725,,51.67,48.33,,,68.47222384,
13066,72.2170731707317,68.9,75.7,752.91033936,12014.3998729502,31.4,4.60992890892299,,0.838,,51.969,48.031,,,80.76424052,
13067,73.1439024390244,68.9,77.6,741.70092773,12154.8299372808,31.9,4.70405614244427,,1.01,,52.285,47.715,,,87.49377293,
13068,73.1634146341463,67.7,78.9,717.43780518,11122.8620677142,32.4,4.83002882937322,,0.7735,,52.619,47.381,,,104.2746865,
13069,73.0829268292683,68.4,78.0,694.80267334,9706.95605963959,32.9,5.15475713165331,,1.1344,,52.969,47.031,,,121.5731078,
13070,73.1975609756098,69.1,77.5,920.93011475,10804.6844747547,33.4,4.90141469996451,,1.0953,,53.336,46.664,,,127.2476409,
13071,72.7243902439024,67.7,78.0,956.97900391,12189.0951601357,34.0,4.6888758868691,2.51999998092651,1.1643,,53.72,46.28,,,134.9227834,
13072,74.2756097560976,69.3,79.5,1178.77722168,11998.4472049381,34.5,4.8695968104431,1.33528995513916,1.0043,,54.12,45.88,,,143.1973895,
13073,73.119512195122,69.9,76.5,971.47583008,14764.9392658304,35.1,4.66931246469642,3.19677996635437,,,54.537,45.463,,,141.4376409,46.8
13074,73.2292682926829,68.4,78.3,1097.77722168,15188.2287645444,35.7,5.1445396601091,6.50693988800049,,,54.969,45.031,,,154.4229141,
13075,74.2951219512195,70.1,78.7,1086.45080566,15157.5302874866,36.2,5.45927477775674,14.3809900283813,,,55.4,44.6,,,149.3792825,
13076,74.309756097561,68.7,80.2,1316.42980957,15740.1303244742,36.8,6.12609169397741,18.2700500488281,2.1212,0.2,55.831,44.169,,,151.0894655,
13077,74.3,70.3,78.5,1332.22119141,16416.7761942925,,6.05156332033324,19.72287940979,,,56.261,43.739,,,164.3080248,
13078,72.8414634146341,68.5,77.4,1470.18554688,16910.6881816609,,5.99408841601764,17.0798492431641,2.4717,,56.691,43.309,,,173.563787,32.1
13079,74.0463414634146,69.9,78.4,1468.7208252,17253.5056614424,,6.24839963436737,19.1731700897217,2.2518,,57.119,42.881,,,185.5593454,
13080,77.2365853658537,72.7,82.0,,12808.9874683728,,,14.7241201400757,,,57.546,42.454,,,173.8823083,
13081,,,,,14653.3093943039,,,17.2974700927734,,,57.972,42.028,,,172.9698507,
13082,33.961,32.682,35.242,,139.924421988798,,,,0.047,,17.352,82.648,,,0.0,
13083,34.412,33.068,35.762,,140.03655624987,,,,,,17.903,82.097,,,,
13084,34.875,33.52,36.236,,143.824569337222,,,,,,18.467,81.533,,,,
13085,35.344,33.949,36.748,,143.62705352194,,,,,,19.06,80.94,,,,
13086,35.87,34.457,37.294,,150.382262344655,,,,,,19.712,80.288,,,,
13087,36.363,34.929,37.807,,142.578464703329,,,,0.059,,20.379,79.621,,,0.0,
13088,36.868,35.445,38.299,,146.116118468224,,,,,,21.064,78.936,,,,
13089,37.434,36.042,38.831,,133.107859651894,,,,,,21.765,78.235,,,,
13090,37.846,36.48,39.215,,123.433540993215,,,,,,22.484,77.516,,,,
13091,38.249,36.835,39.669,,149.983490584086,,,,,,23.218,76.782,,,,
13092,38.793,37.467,40.116,,156.343876970726,,,,0.056,,23.969,76.031,,,0.0,
13093,39.269,37.937,40.6,,148.125480186742,,,0.492669999599457,,,24.737,75.263,,,,
13094,39.767,38.429,41.103,,161.218845282699,,,0.537079989910126,,,25.522,74.478,,,,
13095,40.217,38.904,41.527,,195.501404629272,,,0.57683002948761,,,26.321,73.679,,,,
13096,40.691,39.358,42.022,,216.280293079661,,,0.614539980888367,,,27.137,72.863,,,,
13097,41.173,39.829,42.515,,222.301889553722,10.1,,0.674570024013519,0.054,,27.729,72.271,,,0.0,
13098,41.631,40.256,43.007,,191.108851348051,10.4,,0.659439980983734,,,28.14,71.86,,,0.0,
13099,42.06,40.665,43.458,,218.075420456534,10.7,,0.631330013275146,,,28.554,71.446,,,0.0,
